event_id,delivery_state,failure_reason,safe_to_replay,recommended_action
evt_9c93166749f3,duplicate,duplicate_event,False,fix_retry_logic
evt_a5d8025ac7b2,expired,payload_too_large,False,reduce_payload_size
evt_faff20302abc,delivered,none,False,none
evt_f47b7b73ec20,delivered,none,False,none
evt_c96f7eb061b2,delivered,none,False,none
evt_488b596d1b75,expired,payload_too_large,False,reduce_payload_size
evt_572fec259d82,expired,customer_endpoint_down,True,wait_and_retry
evt_5aa1488da1f3,expired,payload_too_large,False,reduce_payload_size
evt_46122fc4435a,delivered,none,False,none
evt_e59829ca922e,expired,payload_too_large,False,reduce_payload_size
evt_785c9c9be29d,expired,payload_too_large,False,reduce_payload_size
evt_cf5155fc3027,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_b1f148078c4f,expired,payload_too_large,False,reduce_payload_size
evt_70c87f5aa5d4,expired,payload_too_large,False,reduce_payload_size
evt_ae9811283257,expired,payload_too_large,False,reduce_payload_size
evt_e84f39a633d9,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_8a19e211e2fb,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_9bf972f09a66,delivered,none,False,none
evt_91068fa6c98a,delivered,none,False,none
evt_3aa80a5be483,delivered,none,False,none
evt_e6f4277c0ed5,delivered,none,False,none
evt_e1bada0214fb,delivered,none,False,none
evt_589aa7dfb86e,delivered,none,False,none
evt_aa66fcccb7ae,delivered,none,False,none
evt_7b8387cebe8d,delivered,none,False,none
evt_acb071f5f8b5,delivered,none,False,none
evt_40de0d19f5e1,delivered,none,False,none
evt_e306010bca35,expired,payload_too_large,False,reduce_payload_size
evt_ceef87424209,expired,payload_too_large,False,reduce_payload_size
evt_aa51c143a7b6,expired,payload_too_large,False,reduce_payload_size
evt_78b31938491e,expired,customer_endpoint_down,True,wait_and_retry
evt_31fb674e31e5,delivered,none,False,none
evt_0cb993c0d139,expired,payload_too_large,False,reduce_payload_size
evt_f3795ecca01e,expired,payload_too_large,False,reduce_payload_size
evt_e00be333901d,expired,payload_too_large,False,reduce_payload_size
evt_be60bd3ca2d5,expired,replay_without_fix,False,investigate
evt_3e0af4933d60,expired,payload_too_large,False,reduce_payload_size
evt_9f77cd3f4cab,expired,payload_too_large,False,reduce_payload_size
evt_d2d412ab4d07,delivered,none,False,none
evt_5d127c7fd0bb,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_b207eab267fc,expired,payload_too_large,False,reduce_payload_size
evt_7c2a58a24225,delivered,none,False,none
evt_11e1d6b5d08d,delivered,none,False,none
evt_f6cfca3f41ba,delivered,none,False,none
evt_9ebf9d6e4690,delivered,none,False,none
evt_b9c7206bf2f0,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_0d8d06b64068,expired,replay_without_fix,False,investigate
evt_0069080489ed,delivered,none,False,none
evt_d927583f1744,expired,payload_too_large,False,reduce_payload_size
evt_4f8da6c3d014,expired,payload_too_large,False,reduce_payload_size
evt_888794a240c9,expired,payload_too_large,False,reduce_payload_size
evt_30167d6be04d,expired,payload_too_large,False,reduce_payload_size
evt_ac89c394634b,expired,customer_endpoint_down,True,wait_and_retry
evt_9b93023c8236,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_270599e239f5,expired,payload_too_large,False,reduce_payload_size
evt_fb2264e1aa08,delivered,none,False,none
evt_1360ec74bfc3,delivered,none,False,none
evt_e84f56ec6458,expired,timeout,True,investigate
evt_c774c1d63d57,duplicate,duplicate_event,False,fix_retry_logic
evt_d8dfdf05ea33,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_67b02c5ee029,delivered,none,False,none
evt_28f28dacff08,delivered,none,False,none
evt_afc695e2eae7,delivered,none,False,none
evt_31dc6b03382f,delivered,none,False,none
evt_c94399d9bdb0,expired,payload_too_large,False,reduce_payload_size
evt_9aa3f2ed351b,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_6d6d82a3b0f8,expired,payload_too_large,False,reduce_payload_size
evt_301ed5f8ced0,delivered,none,False,none
evt_ff8bc66811f3,expired,payload_too_large,False,reduce_payload_size
evt_d198492a4c2c,expired,payload_too_large,False,reduce_payload_size
evt_e9ac608057c7,delivered,none,False,none
evt_d5d49b5471b1,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_0e4df2d99caa,expired,payload_too_large,False,reduce_payload_size
evt_213ca19114ba,delivered,none,False,none
evt_599258d2fb5e,delivered,none,False,none
evt_d0e642ca9eaf,delivered,none,False,none
evt_1eb6caf72fe5,delivered,none,False,none
evt_1913f3c05e1b,expired,payload_too_large,False,reduce_payload_size
evt_1aa81bf21a62,delivered,none,False,none
evt_9bdde4470acd,delivered,none,False,none
evt_ec7a56c953f1,delivered,none,False,none
evt_5234deb628dc,delivered,none,False,none
evt_37bd00fbab5c,expired,payload_too_large,False,reduce_payload_size
evt_6331d12eeda6,expired,malformed_response,True,investigate
evt_8aea5160a1b0,expired,payload_too_large,False,reduce_payload_size
evt_f18eece179f6,delivered,none,False,none
evt_095cc88647ed,expired,payload_too_large,False,reduce_payload_size
evt_4709264576db,delivered,none,False,none
evt_302d0ea38c82,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_63b7a7c27d0c,expired,payload_too_large,False,reduce_payload_size
evt_4d7ec9a7d317,expired,payload_too_large,False,reduce_payload_size
evt_cf0f161a88d2,delivered,none,False,none
evt_3590221e71c1,expired,payload_too_large,False,reduce_payload_size
evt_6d0e622022d8,expired,malformed_response,True,investigate
evt_038d9c6d9399,delivered,none,False,none
evt_df7d37955e6c,expired,payload_too_large,False,reduce_payload_size
evt_f8f64be7bed9,expired,payload_too_large,False,reduce_payload_size
evt_f1c6412b5a8f,delivered,none,False,none
evt_4c7b29370dc9,expired,payload_too_large,False,reduce_payload_size
evt_94a116d7b20f,expired,malformed_response,True,investigate
evt_6281789549fb,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_f023f56148cd,delivered,none,False,none
evt_d7e3cf289d09,delivered,none,False,none
evt_cc01ba8e0370,expired,payload_too_large,False,reduce_payload_size
evt_15d8d359cb22,delivered,none,False,none
evt_e760a7c20688,expired,invalid_signature,True,verify_signature_config
evt_22f3c7b55931,expired,payload_too_large,False,reduce_payload_size
evt_aa4fc5faefbe,delivered,none,False,none
evt_943c1895f4f8,expired,payload_too_large,False,reduce_payload_size
evt_eff24761cabe,delivered,none,False,none
evt_67f4f4c90410,delivered,none,False,none
evt_bb3416c7b38a,delivered,none,False,none
evt_f13951bffed5,delivered,none,False,none
evt_e37647718ab2,delivered,none,False,none
evt_46a75df531cb,delivered,none,False,none
evt_149af10c6dd8,expired,payload_too_large,False,reduce_payload_size
evt_13a84b8bd766,duplicate,duplicate_event,False,fix_retry_logic
evt_611e7be752e0,delivered,none,False,none
evt_d7cc7a778b69,expired,payload_too_large,False,reduce_payload_size
evt_671027be546b,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_9690a9c435b9,expired,payload_too_large,False,reduce_payload_size
evt_f888d4644d71,delivered,none,False,none
evt_1806bbb7ae09,expired,payload_too_large,False,reduce_payload_size
evt_c37e0abfc3dd,delivered,none,False,none
evt_0a2513801502,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_e2e011670153,delivered,none,False,none
evt_250b148986b4,delivered,none,False,none
evt_140a9e7ed94d,delivered,none,False,none
evt_ec0c810cc2d2,delivered,none,False,none
evt_92ade126247b,delivered,none,False,none
evt_63f5082429a4,delivered,none,False,none
evt_f8ff5f340d26,delivered,none,False,none
evt_00c794630d92,expired,payload_too_large,False,reduce_payload_size
evt_bf49d4a6c8f7,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_6f02bcb2815b,expired,payload_too_large,False,reduce_payload_size
evt_be00f533d023,duplicate,duplicate_event,False,fix_retry_logic
evt_14291dc85a30,delivered,none,False,none
evt_5a481452c27f,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_cbafac07e5d0,delivered,none,False,none
evt_e122dd30dac0,delivered,none,False,none
evt_61fbc9bae1f1,expired,payload_too_large,False,reduce_payload_size
evt_444690bbcc85,delivered,none,False,none
evt_102157fd07f7,expired,invalid_signature,True,verify_signature_config
evt_9323307398d1,expired,payload_too_large,False,reduce_payload_size
evt_95bf9a991a19,delivered,none,False,none
evt_4d5fe53809e5,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_a74e93a36d4d,expired,payload_too_large,False,reduce_payload_size
evt_de3fe5bca0f3,delivered,none,False,none
evt_cf4d44e975a2,delivered,none,False,none
evt_eefbc029de5f,delivered,none,False,none
evt_0befdf32edbe,expired,payload_too_large,False,reduce_payload_size
evt_065b09b15a29,delivered,none,False,none
evt_cc0bd0485b4c,delivered,none,False,none
evt_179841e167f1,delivered,none,False,none
evt_2be7507a2421,expired,payload_too_large,False,reduce_payload_size
evt_6c646aebedc7,delivered,none,False,none
evt_d9dbb420216b,expired,malformed_response,True,investigate
evt_0db44a780e72,duplicate,duplicate_event,False,fix_retry_logic
evt_bbbdeb248595,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_121ea98f5738,delivered,none,False,none
evt_a049507371fc,delivered,none,False,none
evt_b7f587cfe473,expired,payload_too_large,False,reduce_payload_size
evt_a338f9226b3d,delivered,none,False,none
evt_4989d9955f5c,delivered,none,False,none
evt_91b15db12f3a,expired,payload_too_large,False,reduce_payload_size
evt_36fb6905aec4,delivered,none,False,none
evt_0d244a1d992f,delivered,none,False,none
evt_01b1afe7a0f9,delivered,none,False,none
evt_c5bc4a5ff4d5,delivered,none,False,none
evt_1fcf83f1ab89,expired,payload_too_large,False,reduce_payload_size
evt_125d9acf77b9,delivered,none,False,none
evt_adabe25c4e31,expired,payload_too_large,False,reduce_payload_size
evt_d54f3071500a,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_e22abd14ab20,delivered,none,False,none
evt_995b83093eb6,expired,payload_too_large,False,reduce_payload_size
evt_8c2cfb76221e,recovered,none,False,none
evt_320bf5bb0234,expired,payload_too_large,False,reduce_payload_size
evt_48f664378b3e,expired,payload_too_large,False,reduce_payload_size
evt_674fc980a5fe,expired,payload_too_large,False,reduce_payload_size
evt_50064ed43928,delivered,none,False,none
evt_93e0314db40f,delivered,none,False,none
evt_753491e6ff6a,expired,customer_endpoint_down,True,wait_and_retry
evt_9ea4f1823258,delivered,none,False,none
evt_f3ea24d8c238,delivered,none,False,none
evt_a1469fdfde96,expired,customer_endpoint_down,True,wait_and_retry
evt_8a0612864121,delivered,none,False,none
evt_b7ccc24a7129,expired,payload_too_large,False,reduce_payload_size
evt_db2cf728a207,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_2624d1262ec6,recovered,none,False,none
evt_eed008403221,delivered,none,False,none
evt_00f53dbfa033,expired,payload_too_large,False,reduce_payload_size
evt_fcd9f8f3370e,expired,timeout,True,investigate
evt_7bfcb0af0cb8,delivered,none,False,none
evt_5662eca3968b,expired,payload_too_large,False,reduce_payload_size
evt_d1e656bdeec5,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_33b157ac8dd6,delivered,none,False,none
evt_4faaf793946c,expired,payload_too_large,False,reduce_payload_size
evt_c0c9c7fbdaee,delivered,none,False,none
evt_be0863b775e0,expired,payload_too_large,False,reduce_payload_size
evt_9dd673724f97,expired,payload_too_large,False,reduce_payload_size
evt_849519d1879a,delivered,none,False,none
evt_16c6a13cd3cc,delivered,none,False,none
evt_2741db60889e,expired,payload_too_large,False,reduce_payload_size
evt_30e0da70467d,delivered,none,False,none
evt_dfd0e3a40bf4,delivered,none,False,none
evt_1973f223b9ff,delivered,none,False,none
evt_119e138c882e,expired,payload_too_large,False,reduce_payload_size
evt_12addf2ac110,expired,payload_too_large,False,reduce_payload_size
evt_6cc997fd7ba6,delivered,none,False,none
evt_c1cfcfa289d9,expired,invalid_signature,True,verify_signature_config
evt_0bfbbc8d6660,expired,malformed_response,True,investigate
evt_05ca138eac90,expired,payload_too_large,False,reduce_payload_size
evt_663acb244225,delivered,none,False,none
evt_afa8ba400337,expired,payload_too_large,False,reduce_payload_size
evt_883b4e455176,delivered,none,False,none
evt_9fc3abde1da4,expired,payload_too_large,False,reduce_payload_size
evt_b3d8f4ca4cd7,delivered,none,False,none
evt_3419e9fa1abb,delivered,none,False,none
evt_118d145890ab,duplicate,duplicate_event,False,fix_retry_logic
evt_6aeb28e6f07d,expired,payload_too_large,False,reduce_payload_size
evt_3394a15fa455,duplicate,duplicate_event,False,fix_retry_logic
evt_7783698d48fb,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_50aa4859cc1d,delivered,none,False,none
evt_1aed07252b59,expired,payload_too_large,False,reduce_payload_size
evt_03ed4ecda073,delivered,none,False,none
evt_32752f988610,delivered,none,False,none
evt_16dceaa1c4c1,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_3e5deeba1a76,delivered,none,False,none
evt_bcc1b0d2f2b0,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_b809120a488c,delivered,none,False,none
evt_acef465e0008,expired,payload_too_large,False,reduce_payload_size
evt_2cafe3be3bd1,expired,payload_too_large,False,reduce_payload_size
evt_a42e6ca96553,delivered,none,False,none
evt_48c351986aae,expired,payload_too_large,False,reduce_payload_size
evt_49e1ccdfbf41,duplicate,duplicate_event,False,fix_retry_logic
evt_6f20bc463f72,delivered,none,False,none
evt_8137a963207b,delivered,none,False,none
evt_deebaf3533ed,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_e57cbe3542f2,delivered,none,False,none
evt_d60c9986ff72,delivered,none,False,none
evt_3cbb64fa6ca3,delivered,none,False,none
evt_f7ec9c500ac5,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_e8eaa9c83950,delivered,none,False,none
evt_1e41eaa10e61,delivered,none,False,none
evt_bd963239c679,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_2f3bb4a70854,expired,payload_too_large,False,reduce_payload_size
evt_35a7b4df5436,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_e53e92034e2c,expired,timeout,True,investigate
evt_c09e4bc364cd,expired,payload_too_large,False,reduce_payload_size
evt_16971e31eb93,expired,payload_too_large,False,reduce_payload_size
evt_0a15d10a7014,expired,payload_too_large,False,reduce_payload_size
evt_a9b391edacf0,expired,payload_too_large,False,reduce_payload_size
evt_95023bddcc45,expired,payload_too_large,False,reduce_payload_size
evt_b2820740032d,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_96508c6fcba4,delivered,none,False,none
evt_b0635ea9b549,expired,payload_too_large,False,reduce_payload_size
evt_9405dc8fd860,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_ddcbbac18e00,delivered,none,False,none
evt_25207b00e537,delivered,none,False,none
evt_29322ebb783c,duplicate,duplicate_event,False,fix_retry_logic
evt_558016dce35c,delivered,none,False,none
evt_e7145c3b35da,delivered,none,False,none
evt_a68bd4f992f6,delivered,none,False,none
evt_7e28b3e6d673,expired,payload_too_large,False,reduce_payload_size
evt_2808543b590c,expired,customer_endpoint_down,True,wait_and_retry
evt_2c1f1297f6ea,delivered,none,False,none
evt_aea1848e8610,delivered,none,False,none
evt_d7abb2c883da,delivered,none,False,none
evt_5944b73ea702,delivered,none,False,none
evt_98b09a65e664,expired,payload_too_large,False,reduce_payload_size
evt_79ca6cd70949,expired,payload_too_large,False,reduce_payload_size
evt_03db12151bff,delivered,none,False,none
evt_5d5c86c94158,expired,malformed_response,True,investigate
evt_62552885b6db,delivered,none,False,none
evt_91c143da08b7,delivered,none,False,none
evt_5d1238ff4f25,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_9b9397b0a901,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_3483ab59057e,delivered,none,False,none
evt_233e9a9453c6,delivered,none,False,none
evt_f754bb2ef394,delivered,none,False,none
evt_038aa634a147,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_88840d94a228,delivered,none,False,none
evt_5c4b0e4bc5ad,delivered,none,False,none
evt_1fc95a297db6,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_89980af6086d,expired,payload_too_large,False,reduce_payload_size
evt_90796ccf49dd,delivered,none,False,none
evt_489da2fb10cc,expired,payload_too_large,False,reduce_payload_size
evt_f56d81c6a637,delivered,none,False,none
evt_64cb1c5f3421,expired,payload_too_large,False,reduce_payload_size
evt_f46322242403,delivered,none,False,none
evt_4f8303f5f2b4,delivered,none,False,none
evt_7f8ce376f3bb,delivered,none,False,none
evt_c816e7459a4a,expired,endpoint_deleted,False,contact_customer_endpoint_deleted
evt_966aff68d431,expired,payload_too_large,False,reduce_payload_size
